"id","data_id","treat","age","educ","black","hisp","marr","nodegree","agesq","agecube","educsq","u74","u75","re74","re75","re78"
14042,"CPS1",0,16,9,0,0,0,1,256,4096,81,0,0,242.949096679688,406.403198242188,3655.89599609375
14043,"CPS1",0,34,16,0,0,1,0,1156,39304,256,0,0,22807.8203125,24522.05078125,25564.669921875
14044,"CPS1",0,35,11,0,0,1,1,1225,42875,121,0,1,3975.35205078125,0,21963.44921875
14045,"CPS1",0,33,14,0,0,1,0,1089,35937,196,0,0,21226.69921875,9456.484375,17154.9296875
14046,"CPS1",0,41,9,0,1,1,1,1681,68921,81,0,0,20989.630859375,20500.98046875,21876.259765625
14047,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,20194.16015625,20893.060546875,25564.669921875
14048,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,0,0,2153.75805664062,17243.58984375
14049,"CPS1",0,47,9,0,0,1,1,2209,103823,81,0,0,25862.3203125,25243.55078125,25564.669921875
14050,"CPS1",0,25,16,0,0,1,0,625,15625,256,0,0,10511.4697265625,22905.390625,25564.669921875
14051,"CPS1",0,20,13,0,0,1,0,400,8000,169,0,0,5756.326171875,8956.984375,1579.68994140625
14052,"CPS1",0,38,13,0,0,0,0,1444,54872,169,0,0,19743.529296875,14911.599609375,10947
14053,"CPS1",0,25,16,0,0,0,0,625,15625,256,0,0,13215.25,9880.7900390625,25564.669921875
14054,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,1304.87194824219,2809.01611328125,4220.38720703125
14055,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,18103.630859375,18690.970703125,19435.060546875
14056,"CPS1",0,49,8,0,0,1,1,2401,117649,64,0,0,23730.640625,8391.2421875,25564.669921875
14057,"CPS1",0,41,12,0,0,0,0,1681,68921,144,0,0,25862.3203125,25243.55078125,25564.669921875
14058,"CPS1",0,47,12,0,0,1,0,2209,103823,144,1,1,0,0,23028.890625
14059,"CPS1",0,32,13,0,0,1,0,1024,32768,169,0,0,14594.580078125,16093.2099609375,25564.669921875
14060,"CPS1",0,55,13,0,0,1,0,3025,166375,169,0,0,25133.470703125,25003.650390625,25564.669921875
14061,"CPS1",0,27,12,0,0,1,0,729,19683,144,0,0,24653.44921875,21850.890625,25564.669921875
14062,"CPS1",0,27,15,0,0,1,0,729,19683,225,0,0,7982.05322265625,21372.869140625,7370.89990234375
14063,"CPS1",0,47,12,0,0,1,0,2209,103823,144,1,0,0,5976.09716796875,4523.32080078125
14064,"CPS1",0,25,13,0,0,0,0,625,15625,169,1,0,0,6359.22607421875,16504.73046875
14065,"CPS1",0,33,13,0,0,1,0,1089,35937,169,0,0,25074.69921875,24539.94921875,25564.669921875
14066,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,24725.94921875,24692.130859375,25564.669921875
14067,"CPS1",0,23,10,0,0,1,1,529,12167,100,0,0,11285.3798828125,6067.40283203125,0
14068,"CPS1",0,18,10,0,0,1,1,324,5832,100,0,0,5039.23388671875,7764.62890625,19031.640625
14069,"CPS1",0,31,12,0,0,1,0,961,29791,144,0,0,25648.759765625,22398.73046875,25564.669921875
14070,"CPS1",0,40,10,0,0,1,1,1600,64000,100,0,0,11792.830078125,14131.01953125,1841.24694824219
14071,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,5194.01611328125,827.129028320312,1915.13403320312
14072,"CPS1",0,29,12,0,0,0,0,841,24389,144,0,0,13138.83984375,9483.3388671875,25564.669921875
14073,"CPS1",0,52,16,0,0,1,0,2704,140608,256,0,0,20417.51953125,8956.984375,0
14074,"CPS1",0,19,12,0,0,0,0,361,6859,144,1,0,0,1983.67700195312,15211.7197265625
14075,"CPS1",0,27,13,0,0,1,0,729,19683,169,0,0,11265.7802734375,10818.919921875,5492.7099609375
14076,"CPS1",0,35,18,0,0,1,0,1225,42875,324,0,1,10971.8896484375,0,0
14077,"CPS1",0,29,15,0,0,1,0,841,24389,225,0,0,12931.16015625,14367.33984375,14629.490234375
14078,"CPS1",0,33,16,0,0,1,0,1089,35937,256,0,0,15339.099609375,10519.9404296875,11012.01953125
14079,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,16199.2197265625,16521.099609375,22006.30078125
14080,"CPS1",0,22,9,0,1,1,1,484,10648,81,0,0,5562.35791015625,7014.48388671875,0
14081,"CPS1",0,46,4,0,1,1,1,2116,97336,16,0,0,8395.4580078125,9660.5810546875,5868.0517578125
14082,"CPS1",0,16,6,0,1,0,1,256,4096,36,0,0,164.578399658203,35.8064498901367,1640.27600097656
14083,"CPS1",0,30,6,0,1,1,1,900,27000,36,0,0,3910.69702148438,3870.67700195312,5268.09521484375
14084,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,18403.390625,19498.400390625,18938.5390625
14085,"CPS1",0,27,10,0,1,1,1,729,19683,100,0,0,15648.66015625,2449.16088867188,21511.26953125
14086,"CPS1",0,49,3,0,1,1,1,2401,117649,9,0,0,5327.24609375,8240.85546875,13042.41015625
14087,"CPS1",0,18,11,0,1,0,1,324,5832,121,1,0,0,3039.96801757812,2027.44104003906
14088,"CPS1",0,53,4,0,1,1,1,2809,148877,16,0,0,11397.0498046875,4493.7099609375,2348.10791015625
14089,"CPS1",0,26,13,0,0,1,0,676,17576,169,0,0,22523.73046875,23444.26953125,1208.78002929688
14090,"CPS1",0,21,11,0,1,0,1,441,9261,121,0,0,1228.4599609375,177.241897583008,410.808013916016
14091,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,20768.23046875,21625.310546875,25326.759765625
14092,"CPS1",0,55,12,0,0,1,0,3025,166375,144,1,1,0,0,0
14093,"CPS1",0,25,12,0,0,1,0,625,15625,144,0,0,24949.30078125,25243.55078125,25357.7890625
14094,"CPS1",0,44,14,0,0,1,0,1936,85184,196,0,0,24914.0390625,22769.3203125,25564.669921875
14095,"CPS1",0,31,5,1,0,1,1,961,29791,25,0,0,22255.310546875,21224.26953125,25564.669921875
14096,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,19794.470703125,18502.98046875,22347.66015625
14097,"CPS1",0,26,13,0,0,0,0,676,17576,169,0,0,5838.615234375,4590.38720703125,7729.98779296875
14098,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,23948.119140625,25243.55078125,22315.150390625
14099,"CPS1",0,36,12,0,0,1,0,1296,46656,144,0,0,15732.91015625,25243.55078125,25564.669921875
14100,"CPS1",0,29,13,0,0,0,0,841,24389,169,1,0,0,943.5,16240.2197265625
14101,"CPS1",0,32,14,0,0,0,0,1024,32768,196,0,0,6487.1318359375,9571.0654296875,12238.5302734375
14102,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,22435.560546875,11612.0302734375,13704.4404296875
14103,"CPS1",0,36,13,1,0,1,0,1296,46656,169,0,0,18493.51953125,17366.130859375,18128.75
14104,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,25862.3203125,25243.55078125,25564.669921875
14105,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,15917.080078125,7558.7421875,15501.349609375
14106,"CPS1",0,37,10,0,0,1,1,1369,50653,100,0,0,18842.26953125,9286.4033203125,25564.669921875
14107,"CPS1",0,18,12,1,0,0,0,324,5832,144,0,0,1579.1689453125,1408.98400878906,3057.416015625
14108,"CPS1",0,39,2,1,0,1,1,1521,59319,4,1,1,0,0,964.955505371094
14109,"CPS1",0,23,12,0,0,1,0,529,12167,144,0,0,14960.9599609375,19322.94921875,25564.669921875
14110,"CPS1",0,44,15,0,0,1,0,1936,85184,225,0,0,24475.16015625,25243.55078125,25564.669921875
14111,"CPS1",0,37,10,0,0,1,1,1369,50653,100,0,0,9933.4833984375,4984.2578125,10562.7900390625
14112,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,13765.8095703125,21430.16015625,25564.669921875
14113,"CPS1",0,55,8,0,0,1,1,3025,166375,64,1,1,0,0,0
14114,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,25862.3203125,25243.55078125,25564.669921875
14115,"CPS1",0,42,7,0,0,1,1,1764,74088,49,0,0,12121.98046875,12707.7099609375,8581.158203125
14116,"CPS1",0,51,5,0,0,1,1,2601,132651,25,0,0,17866.55078125,17095.7890625,14552.650390625
14117,"CPS1",0,25,12,1,0,1,0,625,15625,144,0,0,10754.419921875,2658.62890625,11440.5595703125
14118,"CPS1",0,48,8,0,0,1,1,2304,110592,64,1,1,0,0,0
14119,"CPS1",0,44,3,0,0,0,1,1936,85184,9,0,0,8918.58203125,11871.6298828125,9937.7109375
14120,"CPS1",0,40,10,0,0,1,1,1600,64000,100,0,0,25862.3203125,25243.55078125,21443.2890625
14121,"CPS1",0,18,11,0,0,0,1,324,5832,121,1,1,0,0,7419.6650390625
14122,"CPS1",0,54,9,0,0,0,1,2916,157464,81,0,0,20501.76953125,18422.419921875,18416.91015625
14123,"CPS1",0,53,10,0,0,1,1,2809,148877,100,1,1,0,0,0
14124,"CPS1",0,53,16,0,0,1,0,2809,148877,256,0,0,25862.3203125,25243.55078125,25564.669921875
14125,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,1504.71704101562,1242.48400878906,6380.8232421875
14126,"CPS1",0,42,16,0,0,1,0,1764,74088,256,0,0,19984.51953125,25243.55078125,25564.669921875
14127,"CPS1",0,29,13,0,0,1,0,841,24389,169,0,0,16544.05078125,11597.7099609375,16144.16015625
14128,"CPS1",0,32,10,0,0,1,1,1024,32768,100,0,0,3454.18701171875,4839.2421875,2812.11401367188
14129,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,21886.970703125,18307.83984375,19801.5390625
14130,"CPS1",0,23,12,0,0,1,0,529,12167,144,0,0,11328.48046875,9402.7744140625,14234.9404296875
14131,"CPS1",0,32,6,0,1,1,1,1024,32768,36,0,0,979.633422851562,1036.59704589844,0
14132,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,7411.90576171875,2350.69409179688,10725.33984375
14133,"CPS1",0,28,14,0,0,1,0,784,21952,196,0,0,148.904296875,82.3548431396484,0
14134,"CPS1",0,49,10,0,0,1,1,2401,117649,100,0,0,16459.80078125,15597.2900390625,16181.1103515625
14135,"CPS1",0,17,11,0,0,0,1,289,4913,121,1,1,0,0,9161.9052734375
14136,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,9051.8134765625,327.628997802734,8547.1708984375
14137,"CPS1",0,47,16,0,0,1,0,2209,103823,256,0,0,25862.3203125,25243.55078125,25564.669921875
14138,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,25862.3203125,25243.55078125,0
14139,"CPS1",0,27,12,1,0,1,0,729,19683,144,0,0,15709.400390625,16744.890625,0
14140,"CPS1",0,28,12,1,0,1,0,784,21952,144,0,0,16738.01953125,14698.5498046875,20172.44921875
14141,"CPS1",0,30,13,0,0,1,0,900,27000,169,0,0,19943.380859375,22801.55078125,22584.099609375
14142,"CPS1",0,41,14,0,0,0,0,1681,68921,196,1,1,0,0,0
14143,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,23828.599609375,23052.189453125,25023.8203125
14144,"CPS1",0,27,13,0,0,1,0,729,19683,169,0,0,24543.740234375,24695.7109375,25564.669921875
14145,"CPS1",0,34,14,0,0,1,0,1156,39304,196,0,0,1275.48303222656,3419.51611328125,25564.669921875
14146,"CPS1",0,29,18,0,0,1,0,841,24389,324,0,0,13377.8701171875,13473.9697265625,17802.169921875
14147,"CPS1",0,55,18,0,0,0,0,3025,166375,324,1,1,0,0,0
14148,"CPS1",0,50,8,0,0,1,1,2500,125000,64,0,0,19700.4296875,18753.630859375,25564.669921875
14149,"CPS1",0,31,12,1,0,1,0,961,29791,144,0,0,17743.119140625,18628.310546875,21851.140625
14150,"CPS1",0,19,10,1,0,0,1,361,6859,100,1,1,0,0,3081.06005859375
14151,"CPS1",0,39,16,0,0,0,0,1521,59319,256,0,0,24443.810546875,24622.310546875,25564.669921875
14152,"CPS1",0,29,14,0,0,0,0,841,24389,196,0,0,5399.73876953125,3095.46801757812,441.840209960938
14153,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,1,429.079406738281,0,0
14154,"CPS1",0,43,11,0,0,1,1,1849,79507,121,0,0,17750.9609375,20755.2109375,1897.40100097656
14155,"CPS1",0,18,10,0,0,0,1,324,5832,100,1,0,0,2262.96801757812,0
14156,"CPS1",0,39,12,0,0,1,0,1521,59319,144,0,0,25862.3203125,25243.55078125,25564.669921875
14157,"CPS1",0,16,10,1,0,0,1,256,4096,100,1,1,0,0,14669.3896484375
14158,"CPS1",0,34,11,1,0,1,1,1156,39304,121,1,1,0,0,0
14159,"CPS1",0,20,14,0,0,0,0,400,8000,196,1,1,0,0,3185.97802734375
14160,"CPS1",0,39,10,1,0,0,1,1521,59319,100,0,0,844.443969726562,889.790283203125,701.920104980469
14161,"CPS1",0,27,14,0,0,1,0,729,19683,196,0,0,11111,11533.259765625,7289.625
14162,"CPS1",0,52,18,0,0,1,0,2704,140608,324,1,0,0,25243.55078125,25564.669921875
14163,"CPS1",0,43,12,0,0,1,0,1849,79507,144,0,0,15584.009765625,14682.4404296875,0
14164,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,11395.099609375,11021.23046875,12970.009765625
14165,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,21019.009765625,21510.73046875,21274.830078125
14166,"CPS1",0,45,8,0,0,1,1,2025,91125,64,1,1,0,0,0
14167,"CPS1",0,41,11,0,0,1,1,1681,68921,121,0,0,25862.3203125,25243.55078125,25564.669921875
14168,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,8530.6484375,10106.3701171875,13425.150390625
14169,"CPS1",0,24,11,0,0,1,1,576,13824,121,0,0,16659.650390625,15908.8095703125,20125.16015625
14170,"CPS1",0,20,13,0,0,0,0,400,8000,169,1,1,0,0,0
14171,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,1,12359.0498046875,0,44.3317985534668
14172,"CPS1",0,55,18,0,0,1,0,3025,166375,324,0,0,25862.3203125,25243.55078125,25564.669921875
14173,"CPS1",0,50,12,0,0,1,0,2500,125000,144,0,0,22180.859375,24058.349609375,0
14174,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,9576.896484375,10498.4501953125,0
14175,"CPS1",0,18,9,0,0,1,1,324,5832,81,0,0,1422.42797851562,3462.48388671875,8805.7734375
14176,"CPS1",0,28,6,0,1,0,1,784,21952,36,0,0,10580.0400390625,2744.56494140625,24120.9296875
14177,"CPS1",0,24,12,0,0,0,0,576,13824,144,1,0,0,2194.93505859375,1721.55102539062
14178,"CPS1",0,53,12,0,0,1,0,2809,148877,144,0,0,3136.78588867188,2866.30590820312,4541.05419921875
14179,"CPS1",0,43,16,0,0,1,0,1849,79507,256,0,0,25862.3203125,9780.5322265625,25.1213493347168
14180,"CPS1",0,18,11,0,0,0,1,324,5832,121,1,1,0,0,3898.24291992188
14181,"CPS1",0,42,11,0,0,1,1,1764,74088,121,0,0,25723.2109375,18979.2109375,23312.609375
14182,"CPS1",0,27,12,0,0,1,0,729,19683,144,0,0,22502.1796875,22547.3203125,25483.390625
14183,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,13366.1201171875,13280.6103515625,25564.669921875
14184,"CPS1",0,44,10,0,0,0,1,1936,85184,100,0,0,25707.5390625,20898.439453125,25564.669921875
14185,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,13166.26953125,15181.9404296875,14698.9501953125
14186,"CPS1",0,31,12,0,0,1,0,961,29791,144,0,0,18648.30078125,19929.869140625,22394.94921875
14187,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,25862.3203125,25243.55078125,25564.669921875
14188,"CPS1",0,43,12,0,0,1,0,1849,79507,144,1,0,0,2121.53198242188,8659.4775390625
14189,"CPS1",0,48,9,0,0,1,1,2304,110592,81,0,0,25862.3203125,25243.55078125,25564.669921875
14190,"CPS1",0,48,18,0,0,1,0,2304,110592,324,0,0,25862.3203125,25243.55078125,25564.669921875
14191,"CPS1",0,44,18,0,0,1,0,1936,85184,324,0,0,25862.3203125,25243.55078125,25564.669921875
14192,"CPS1",0,55,8,0,0,1,1,3025,166375,64,0,0,25862.3203125,25243.55078125,25564.669921875
14193,"CPS1",0,43,8,0,0,1,1,1849,79507,64,0,0,25862.3203125,25243.55078125,25564.669921875
14194,"CPS1",0,19,12,0,0,0,0,361,6859,144,0,0,9639.5927734375,13495.4501953125,16866.76953125
14195,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,14700.3798828125,5863.30615234375,9495.87109375
14196,"CPS1",0,30,10,0,0,1,1,900,27000,100,0,0,24451.650390625,25198.7890625,21854.099609375
14197,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,14694.5,14811.33984375,20073.439453125
14198,"CPS1",0,30,14,0,0,0,0,900,27000,196,0,0,25464.58984375,25243.55078125,24511.05078125
14199,"CPS1",0,30,16,0,0,1,0,900,27000,256,0,0,25862.3203125,25243.55078125,25564.669921875
14200,"CPS1",0,43,14,0,0,1,0,1849,79507,196,1,1,0,0,0
14201,"CPS1",0,20,12,0,0,0,0,400,8000,144,0,0,11081.6103515625,9202.2578125,452.184295654297
14202,"CPS1",0,37,10,0,0,1,1,1369,50653,100,0,0,18863.8203125,18345.439453125,25187.849609375
14203,"CPS1",0,16,9,0,0,0,1,256,4096,81,0,0,444.753601074219,708.967712402344,2554.98901367188
14204,"CPS1",0,45,12,0,0,1,0,2025,91125,144,1,1,0,0,0
14205,"CPS1",0,50,11,0,0,1,1,2500,125000,121,0,0,14185.08984375,13875,21277.779296875
14206,"CPS1",0,47,18,0,0,1,0,2209,103823,324,0,0,17999.779296875,23184.6796875,25564.669921875
14207,"CPS1",0,22,14,0,0,0,0,484,10648,196,0,0,18881.44921875,24672.439453125,22793.9296875
14208,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,8877.4384765625,3435.62890625,594.046081542969
14209,"CPS1",0,20,10,0,0,1,1,400,8000,100,0,0,5064.705078125,6676.11279296875,17107.640625
14210,"CPS1",0,18,12,0,0,1,0,324,5832,144,1,0,0,5585.80615234375,9546.1142578125
14211,"CPS1",0,24,9,0,0,0,1,576,13824,81,0,0,9228.1474609375,11048.080078125,14993.009765625
14212,"CPS1",0,27,12,1,0,1,0,729,19683,144,0,0,442.794311523438,456.532287597656,484.694305419922
14213,"CPS1",0,23,12,0,0,1,0,529,12167,144,0,0,12443.2998046875,22223.26953125,12269.5595703125
14214,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,21935.94921875,25243.55078125,8652.0888671875
14215,"CPS1",0,54,12,0,0,1,0,2916,157464,144,0,0,25862.3203125,25243.55078125,25564.669921875
14216,"CPS1",0,29,18,0,0,1,0,841,24389,324,0,0,25862.3203125,3806.22607421875,0
14217,"CPS1",0,30,12,0,0,1,0,900,27000,144,0,0,8669.755859375,7435.2099609375,0
14218,"CPS1",0,22,16,0,0,0,0,484,10648,256,0,0,2848.77392578125,5807.80615234375,9757.4287109375
14219,"CPS1",0,27,12,0,0,0,0,729,19683,144,0,0,795.462280273438,5653.8388671875,11443.509765625
14220,"CPS1",0,29,16,0,0,0,0,841,24389,256,1,1,0,0,0
14221,"CPS1",0,37,8,0,1,1,1,1369,50653,64,0,0,13274.0302734375,7812.9677734375,4613.4619140625
14222,"CPS1",0,36,11,0,0,1,1,1296,46656,121,0,0,25862.3203125,25243.55078125,25564.669921875
14223,"CPS1",0,24,12,1,0,1,0,576,13824,144,0,1,2355.0390625,0,2448.59301757812
14224,"CPS1",0,38,9,0,0,0,1,1444,54872,81,0,0,24077.4296875,23698.5,22892.939453125
14225,"CPS1",0,47,16,0,0,0,0,2209,103823,256,0,0,25862.3203125,25243.55078125,25564.669921875
14226,"CPS1",0,53,13,0,0,0,0,2809,148877,169,0,0,15652.580078125,14122.0595703125,18276.51953125
14227,"CPS1",0,21,10,0,0,1,1,441,9261,100,0,0,15329.2998046875,14811.33984375,9789.939453125
14228,"CPS1",0,34,12,0,0,1,0,1156,39304,144,0,0,17100.48046875,24597.240234375,20394.099609375
14229,"CPS1",0,19,13,0,0,0,0,361,6859,169,0,0,2882.0810546875,5648.4677734375,0
14230,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,0,0,1192.35498046875,12013.919921875
14231,"CPS1",0,30,12,0,0,0,0,900,27000,144,0,0,17890.0703125,14836.400390625,15754.0400390625
14232,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,25862.3203125,25243.55078125,25564.669921875
14233,"CPS1",0,25,10,0,0,1,1,625,15625,100,0,0,25862.3203125,25243.55078125,25564.669921875
14234,"CPS1",0,40,14,0,0,1,0,1600,64000,196,0,0,25862.3203125,25243.55078125,25564.669921875
14235,"CPS1",0,35,16,0,0,1,0,1225,42875,256,0,0,25862.3203125,25243.55078125,25564.669921875
14236,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,25862.3203125,25243.55078125,25564.669921875
14237,"CPS1",0,25,16,0,0,0,0,625,15625,256,0,0,6065.89013671875,25241.759765625,25564.669921875
14238,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,25862.3203125,23453.23046875,25564.669921875
14239,"CPS1",0,22,12,1,0,0,0,484,10648,144,0,0,8389.580078125,6629.56494140625,16170.759765625
14240,"CPS1",0,28,16,0,0,1,0,784,21952,256,0,0,25862.3203125,25243.55078125,25564.669921875
14241,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,7864.4970703125,15432.580078125,14221.6396484375
14242,"CPS1",0,16,10,0,0,0,1,256,4096,100,1,1,0,0,14660.5302734375
14243,"CPS1",0,28,13,0,0,1,0,784,21952,169,0,0,25862.3203125,25243.55078125,25564.669921875
14244,"CPS1",0,23,16,0,0,1,0,529,12167,256,0,0,5527.091796875,16678.650390625,8050.65380859375
14245,"CPS1",0,34,12,0,0,1,0,1156,39304,144,0,0,25607.619140625,24864,25564.669921875
14246,"CPS1",0,48,8,0,0,1,1,2304,110592,64,0,0,25862.3203125,25243.55078125,25564.669921875
14247,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,25862.3203125,25243.55078125,25564.669921875
14248,"CPS1",0,17,10,0,0,0,1,289,4913,100,0,0,409.486785888672,1317.67700195312,0
14249,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,25862.3203125,20497.400390625,21028.05078125
14250,"CPS1",0,24,13,0,0,1,0,576,13824,169,0,0,13638.4599609375,12725.6103515625,18223.3203125
14251,"CPS1",0,53,11,0,0,1,1,2809,148877,121,0,0,11687.0302734375,4857.14501953125,25564.669921875
14252,"CPS1",0,28,18,0,0,0,0,784,21952,324,1,1,0,0,0
14253,"CPS1",0,49,18,0,0,0,0,2401,117649,324,0,0,4038.04907226562,3591.38696289062,2927.3759765625
14254,"CPS1",0,30,18,0,0,0,0,900,27000,324,0,0,4137.97119140625,3827.7099609375,3020.47290039062
14255,"CPS1",0,21,15,0,0,1,0,441,9261,225,0,0,14853.2001953125,18773.3203125,4099.2138671875
14256,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,19155.75,17640.05078125,25504.080078125
14257,"CPS1",0,35,15,0,0,0,0,1225,42875,225,0,0,23769.8203125,23465.759765625,25564.669921875
14258,"CPS1",0,54,12,0,0,1,0,2916,157464,144,0,0,11892.75,15540,9679.109375
14259,"CPS1",0,37,14,0,0,1,0,1369,50653,196,0,0,25862.3203125,25243.55078125,25564.669921875
14260,"CPS1",0,20,12,0,0,0,0,400,8000,144,0,0,2676.35791015625,6516.77392578125,5322.77099609375
14261,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,25862.3203125,25243.55078125,25564.669921875
14262,"CPS1",0,29,14,0,0,1,0,841,24389,196,0,0,239.030502319336,445.790313720703,823.093688964844
14263,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,23362.30078125,22738.890625,18654.8203125
14264,"CPS1",0,37,10,0,0,1,1,1369,50653,100,0,0,17225.869140625,9778.7421875,20948.25
14265,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,193.967407226562,1419.72595214844,1613.67700195312
14266,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,23852.109375,22130.1796875,25564.669921875
14267,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,0,0,537.096801757812,3131.30297851562
14268,"CPS1",0,27,12,0,1,1,0,729,19683,144,0,0,20343.0703125,17913.970703125,18388.830078125
14269,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,24710.26953125,25243.55078125,25564.669921875
14270,"CPS1",0,48,13,0,0,1,0,2304,110592,169,0,0,11334.3603515625,884.419372558594,0
14271,"CPS1",0,19,12,0,0,0,0,361,6859,144,0,0,5052.94921875,11877,18951.83984375
14272,"CPS1",0,31,16,0,0,1,0,961,29791,256,0,0,25633.08984375,24018.970703125,25564.669921875
14273,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,17770.55078125,17666.900390625,18577.98046875
14274,"CPS1",0,36,13,0,0,1,0,1296,46656,169,0,0,22923.419921875,20946.76953125,17289.400390625
14275,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,23726.720703125,22715.609375,25564.669921875
14276,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,25862.3203125,25243.55078125,25564.669921875
14277,"CPS1",0,45,16,0,0,1,0,2025,91125,256,0,0,25862.3203125,25243.55078125,23342.169921875
14278,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,17517.80078125,11578.01953125,14542.3095703125
14279,"CPS1",0,50,7,0,0,1,1,2500,125000,49,0,0,11473.4697265625,956.032287597656,0
14280,"CPS1",0,36,12,0,0,1,0,1296,46656,144,0,0,19381.0703125,18664.109375,18480.44921875
14281,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25576.26953125,23897.23046875,16021.509765625
14282,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,1,0,0,3215.53295898438
14283,"CPS1",0,49,16,0,0,1,0,2401,117649,256,0,0,25862.3203125,25243.55078125,25564.669921875
14284,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,572.105895996094,1589.80603027344,10248.0302734375
14285,"CPS1",0,36,16,0,0,1,0,1296,46656,256,0,0,25862.3203125,25243.55078125,25564.669921875
14286,"CPS1",0,22,15,0,0,0,0,484,10648,225,0,0,7427.580078125,7965.14501953125,2274.22094726562
14287,"CPS1",0,28,14,0,1,1,0,784,21952,196,0,0,15895.5302734375,18067.939453125,25564.669921875
14288,"CPS1",0,19,10,0,1,0,1,361,6859,100,0,0,862.077392578125,7207.8388671875,5785.2998046875
14289,"CPS1",0,26,13,0,0,1,0,676,17576,169,0,0,22257.26953125,19604.029296875,18805.55078125
14290,"CPS1",0,22,16,0,0,0,0,484,10648,256,1,0,0,3317.46801757812,25564.669921875
14291,"CPS1",0,27,17,0,0,1,0,729,19683,289,1,0,0,361.645202636719,10273.16015625
14292,"CPS1",0,21,12,0,0,1,0,441,9261,144,0,0,11571.4296875,14673.48046875,21635.390625
14293,"CPS1",0,22,15,0,0,0,0,484,10648,225,0,0,10039.2802734375,6618.8232421875,3401.72705078125
14294,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,1,2380.50903320312,0,0
14295,"CPS1",0,45,18,0,0,1,0,2025,91125,324,0,0,3248.46411132812,2492.12890625,3747.51489257812
14296,"CPS1",0,28,18,0,0,0,0,784,21952,324,0,1,3264.13793945312,0,2368.7958984375
14297,"CPS1",0,42,14,0,0,0,0,1764,74088,196,0,0,5515.3359375,10199.4697265625,0
14298,"CPS1",0,22,12,0,0,0,0,484,10648,144,0,0,11346.1103515625,12038.1298828125,8823.5048828125
14299,"CPS1",0,44,17,0,0,0,0,1936,85184,289,0,0,9049.8525390625,8308.88671875,14888.099609375
